is_target,p_before,p_after,delta_p
1,3.987174e-06,0.08427114,0.084267154
1,0.0017038466,0.0057077976,0.004003951
1,0.0009726383,0.018582636,0.017609999
0,0.9301897,0.9205922,-0.00959754
1,3.8052394e-07,0.09199996,0.09199958
1,0.003441802,0.020933697,0.017491896
0,0.99567956,0.9945162,-0.0011633635
1,0.0022796697,0.08515492,0.08287525
1,5.198256e-05,0.003730807,0.0036788245
0,0.9937405,0.991178,-0.002562523
0,0.86955047,0.86145777,-0.008092701
1,6.07506e-07,1.7557063e-06,1.1482002e-06
1,9.1054784e-07,0.0011088393,0.0011079287
1,0.00074872514,0.045287844,0.04453912
1,0.000103906445,0.0008406404,0.00073673396
1,4.029831e-06,0.15895759,0.15895356
1,4.7665526e-05,0.0033926547,0.0033449891
1,3.890233e-05,9.663e-05,5.772767e-05
0,0.8129105,0.82840395,0.015493453
1,7.489823e-09,7.71159e-06,7.7041e-06
1,0.015749184,0.04253063,0.026781445
0,0.941857,0.95197934,0.010122359
1,0.00012567967,0.00036511425,0.00023943458
1,0.25936788,0.34877247,0.08940458
1,0.26409543,0.7098918,0.44579637
1,0.00031257852,0.002818499,0.0025059204
1,0.038176406,0.10850357,0.07032716
1,2.8294759e-05,9.7270866e-05,6.897611e-05
1,0.5506887,0.55086684,0.00017815828
1,4.9955077e-07,0.0012113629,0.0012108634
1,2.1327615e-07,0.0026177077,0.0026174944
1,5.0627494e-07,1.2379297e-05,1.1873022e-05
1,0.012734487,0.043508306,0.030773818
1,5.1104734e-09,4.195237e-06,4.1901267e-06
1,1.2285888e-06,0.00010261024,0.00010138165
1,0.0030228402,0.019308161,0.01628532
1,1.0676224e-06,0.0136179505,0.013616883
1,0.0059453547,0.015260756,0.009315401
1,0.00084472884,0.0031801902,0.0023354613
1,0.0044143787,0.009553894,0.0051395157
1,0.0006329557,0.004268383,0.0036354274
1,0.0008823784,0.0072238147,0.0063414364
1,0.029250784,0.059848983,0.030598199
1,5.998355e-06,0.03262918,0.032623183
1,0.0012752764,0.0022429824,0.000967706
1,0.0022689553,0.014331809,0.012062854
1,0.056642495,0.17532729,0.11868479
1,2.1368834e-07,0.0009710844,0.0009708707
1,0.3447236,0.48495018,0.14022657
1,9.4693917e-07,0.00010375513,0.00010280819
1,0.0064758724,0.071916565,0.06544069
1,1.7666102e-07,1.8652394e-05,1.8475734e-05
1,0.0067521655,0.07767005,0.07091789
1,0.13830236,0.20754695,0.06924459
1,0.08396943,0.1409028,0.056933373
1,0.0001450273,0.012016297,0.01187127
1,1.6769687e-06,9.71033e-05,9.542633e-05
0,0.98955286,0.98949414,-5.8710575e-05
1,2.376599e-05,0.00083163835,0.00080787233
0,0.0051618908,0.01590735,0.01074546
1,1.1664355e-05,0.008515151,0.008503486
1,0.0032658975,0.023317942,0.020052046
1,0.019466056,0.04750817,0.028042113
1,0.0018624235,0.011242298,0.009379875
1,7.230093e-05,0.003685805,0.003613504
1,8.959811e-08,0.0005847169,0.0005846273
1,0.0017505237,0.010894044,0.00914352
1,0.00019359688,0.0019588114,0.0017652146
0,0.98328835,0.97414136,-0.009146988
1,7.621412e-09,9.955571e-06,9.947949e-06
1,0.04594882,0.06640546,0.020456642
1,1.076379e-06,4.7302863e-05,4.6226483e-05
1,1.2343767e-08,1.553554e-05,1.5523196e-05
1,0.0009852969,0.003026142,0.002040845
1,0.07197023,0.24841842,0.1764482
0,0.63602984,0.7625017,0.12647188
1,7.0764825e-09,2.0353104e-06,2.028234e-06
1,0.25936934,0.319112,0.05974266
1,0.50504804,0.5029024,-0.002145648
1,3.1874663e-06,0.013844221,0.013841033
1,0.0013968262,0.010351934,0.008955107
1,4.050328e-07,0.00013165132,0.00013124628
1,7.9289935e-09,8.406954e-05,8.406161e-05
1,2.0234736e-05,0.0015626013,0.0015423666
1,0.012628657,0.0211647,0.008536044
1,0.008543891,0.012245932,0.0037020408
1,0.0031485495,0.023846032,0.020697482
1,0.0006295755,0.062974244,0.06234467
1,0.00025630055,0.0025572716,0.0023009712
1,1.6772405e-07,7.2431646e-07,5.565924e-07
1,0.00075307203,0.045099594,0.044346523
1,0.26088277,0.29031387,0.029431105
1,0.0012655855,0.004564155,0.0032985695
1,3.641595e-10,3.0390675e-07,3.0354258e-07
1,2.1123622e-05,0.029356388,0.029335264
1,7.9132707e-07,0.0006790129,0.0006782216
1,0.0136429705,0.03775757,0.024114601
1,2.5956999e-05,0.000724024,0.000698067
1,2.2135844e-09,2.7027772e-06,2.7005638e-06
1,6.774779e-08,8.192317e-06,8.12457e-06
1,0.0121953795,0.21067816,0.19848278
1,1.784835e-06,0.12026412,0.12026233
1,0.018277397,0.1693402,0.1510628
1,0.00021384629,0.0022237445,0.0020098982
0,0.8113302,0.8351964,0.023866177
1,0.014246898,0.019558119,0.005311221
1,1.9037286e-07,0.000267534,0.00026734362
1,1.4713204e-05,0.0010818532,0.00106714
1,0.0003194851,0.002008606,0.0016891209
1,0.0045058583,0.02654633,0.022040471
1,0.00019986006,0.0008720641,0.000672204
1,3.6718327e-06,0.14522557,0.1452219
0,0.99036366,0.99036646,2.8014183e-06
1,0.27217135,0.3463155,0.074144155
1,0.0023085878,0.0033587134,0.0010501256
1,0.10103452,0.15345576,0.052421242
1,0.0532637,0.12236717,0.06910347
1,2.6615735e-06,0.00030794975,0.00030528818
1,5.957292e-06,0.055369012,0.055363055
1,1.3242086e-09,1.4739487e-06,1.4726245e-06
1,0.0019364079,0.015458065,0.013521657
0,0.0051935315,0.02224876,0.017055228
1,7.2861316e-05,0.0049531227,0.0048802616
1,0.010281609,0.019030536,0.008748926
1,8.127824e-06,0.06501457,0.06500644
1,0.0012928394,0.0062676603,0.0049748207
1,0.05405743,0.20699537,0.15293793
1,0.030593157,0.21254183,0.18194868
1,0.00773337,0.26708776,0.25935438
1,0.00040063908,0.029403364,0.029002726
1,0.00016924206,0.0084521305,0.008282889
1,1.6605262e-06,0.00013615939,0.00013449887
1,0.08327588,0.49691954,0.41364366
1,0.00031512207,0.015191404,0.014876282
1,6.265085e-11,8.7980357e-07,8.797409e-07
1,2.0226206e-07,0.04742,0.047419798
1,6.842444e-07,0.00087332376,0.00087263953
1,1.8019298e-07,1.4689799e-06,1.288787e-06
1,2.1713691e-07,0.042997006,0.04299679
0,0.95469195,0.9487603,-0.0059316754
1,0.006712213,0.014400146,0.007687933
1,1.365184e-06,0.092435844,0.09243448
1,0.07262882,0.31976315,0.24713433
1,6.9508956e-06,0.00033344707,0.00032649617
1,3.704565e-05,0.0003314085,0.00029436284
1,1.9235388e-08,8.394076e-06,8.37484e-06
1,1.5247943e-08,0.0038103044,0.0038102893
1,0.026950326,0.046937414,0.019987088
1,3.206744e-06,0.00020638586,0.00020317911
0,0.030754253,0.10849437,0.07774012
1,0.11915009,0.13336271,0.014212623
1,0.4664951,0.5422626,0.07576752
1,3.50156e-05,0.0011271726,0.001092157
1,0.4092773,0.7075058,0.29822853
1,0.0016422616,0.004683425,0.0030411636
1,0.0005044807,0.03163828,0.031133799
1,0.008984451,0.016576875,0.007592424
1,1.600362e-05,0.0001189193,0.00010291568
1,0.04217186,0.0960156,0.053843744
1,5.4248434e-05,0.0004656983,0.00041144987
1,6.305216e-06,0.00036787847,0.00036157324
1,1.5285654e-07,6.5828004e-05,6.567515e-05
0,0.98463136,0.9835676,-0.0010637641
1,0.0028245861,0.014939334,0.012114748
1,5.184332e-08,0.0007692384,0.00076918653
1,2.854764e-10,3.743762e-07,3.7409075e-07
1,1.1210351e-06,0.00012813463,0.0001270136
1,0.010876837,0.018011516,0.007134679
1,0.078564435,0.11086816,0.03230373
1,2.3296945e-08,1.706504e-05,1.7041742e-05
0,0.9730459,0.9644652,-0.008580685
1,0.0002293779,0.0074976506,0.007268273
1,3.6367985e-07,0.004003899,0.0040035355
1,2.8962292e-08,3.6684858e-05,3.6655896e-05
1,1.6524467e-05,0.062231813,0.062215287
1,3.9554598e-05,0.0012624051,0.0012228505
1,0.00054427667,0.045606814,0.04506254
1,4.0175945e-07,0.0016526128,0.0016522111
1,1.7176297e-06,0.19304661,0.1930449
1,2.7038705e-05,0.0017352119,0.0017081732
1,7.270429e-07,8.735268e-05,8.662564e-05
1,6.4148196e-08,8.019545e-06,7.9553965e-06
1,0.2063257,0.2034555,-0.002870202
1,3.145319e-08,4.5239492e-05,4.520804e-05
1,1.927024e-06,0.011473802,0.011471875
1,0.00011599066,0.012260237,0.012144246
1,1.8814964e-07,3.6938045e-06,3.5056548e-06
1,0.2022109,0.24432564,0.042114735
0,0.8674982,0.8540028,-0.013495445
1,2.4684589e-08,2.8172117e-05,2.8147433e-05
1,0.3197616,0.4957144,0.17595279
1,3.8016774e-06,0.00020358503,0.00019978336
1,0.008678819,0.3538858,0.34520698
0,0.9050219,0.8638846,-0.041137278
1,0.48817465,0.608514,0.120339364
1,0.024312055,0.08715761,0.06284555
1,6.59286e-07,0.092414126,0.09241347
1,6.951111e-05,0.0070590065,0.0069894954
1,0.023098916,0.075822376,0.05272346
1,1.8124038e-09,1.7220209e-06,1.7202085e-06
1,0.013004115,0.21895349,0.20594938
1,1.4633665e-09,3.0512938e-05,3.0511475e-05
1,5.036861e-07,3.9075326e-06,3.4038464e-06
1,1.3079048e-07,0.0020383762,0.0020382453
1,0.052438658,0.10660774,0.054169085
1,3.626449e-07,0.0010663279,0.0010659653
0,0.8855461,0.89991647,0.014370382
1,1.20620425e-05,0.00040865765,0.0003965956
1,3.031044e-08,0.00058203156,0.00058200123
1,1.8164611e-08,1.3263187e-05,1.3245022e-05
1,0.009153783,0.15838693,0.14923315
1,0.00010344721,0.010859673,0.010756225
1,0.1208006,0.16499612,0.044195518
1,2.8928932e-06,0.004949762,0.0049468693
1,1.9328263e-06,0.0001541224,0.00015218958
1,8.009352e-08,0.0015155035,0.0015154234
1,0.0040519326,0.06374173,0.059689797
1,0.00012532868,0.095464796,0.09533947
1,0.0028661033,0.005420153,0.0025540497
1,0.011888454,0.017590865,0.0057024118
1,2.8292283e-07,0.001407888,0.0014076051
1,5.4421216e-05,0.000652681,0.0005982598
1,0.0008235393,0.051902454,0.051078916
1,5.163109e-06,0.011053959,0.011048796
1,1.7564166e-07,2.0091313e-05,1.9915671e-05
0,0.9917201,0.9894204,-0.0022996664
1,0.0023280508,0.0073506595,0.0050226087
1,3.595753e-07,4.0811046e-05,4.0451472e-05
1,4.1657786e-10,3.8442428e-07,3.840077e-07
1,2.101034e-06,1.577834e-05,1.3677306e-05
0,0.9422335,0.919917,-0.022316515
1,2.248003e-06,0.13046089,0.13045864
1,7.47949e-07,7.12395e-05,7.049155e-05
1,0.017503679,0.21126755,0.19376387
1,3.01822e-07,0.050163157,0.050162856
1,2.9934845e-06,0.0062528155,0.006249822
1,7.0954485e-08,8.324043e-05,8.316948e-05
1,8.080801e-10,9.945306e-07,9.937226e-07
1,1.937686e-05,0.0013417898,0.001322413
1,7.1971004e-07,5.6944788e-05,5.622508e-05
0,0.027652152,0.060264386,0.032612234
1,1.1892393e-05,0.089281306,0.089269415
1,9.192217e-08,0.023600856,0.023600765
1,6.221713e-07,5.8186455e-05,5.7564284e-05
1,4.250827e-08,5.0880943e-05,5.0838433e-05
1,8.7207314e-05,0.0040060296,0.0039188224
1,6.586411e-08,7.0567994e-06,6.990935e-06
1,0.0052379165,0.025045292,0.019807376
1,0.030481521,0.11168762,0.0812061
1,0.41621485,0.55418235,0.1379675
1,1.1132626e-05,0.0012274827,0.00121635
1,3.537449e-07,0.027143544,0.02714319
1,7.581414e-07,8.035891e-05,7.9600766e-05
1,5.39032e-06,0.00039357462,0.0003881843
1,6.4400265e-05,0.04843664,0.048372243
1,3.0809528e-07,0.0045732283,0.00457292
1,1.7737437e-06,0.00014638726,0.00014461351
1,1.2818181e-08,0.00027732353,0.00027731073
0,0.9807194,0.9767616,-0.003957808
0,0.49279374,0.4675485,-0.02524525
1,8.0090555e-05,0.0036749276,0.0035948372
1,0.0064261705,0.08876131,0.08233514
1,1.262544e-07,1.32203795e-05,1.3094125e-05
1,1.3307662e-05,0.0011490001,0.0011356925
1,0.17968778,0.1774868,-0.002200976
1,3.2704874e-11,2.985602e-08,2.9823315e-08
1,0.4383258,0.431061,-0.007264793
1,0.0023681475,0.10176273,0.09939458
1,6.4986766e-06,0.22420397,0.22419748
1,1.8107222e-08,0.007533474,0.0075334557
1,1.7916853e-05,5.2307318e-05,3.4390465e-05
1,6.3587886e-06,0.00034229437,0.0003359356
1,2.6691252e-11,3.582203e-08,3.579534e-08
1,3.079095e-09,1.811583e-06,1.808504e-06
1,0.01595306,0.028491715,0.012538655
1,2.1446003e-07,2.7101123e-05,2.6886662e-05
1,0.01047658,0.12671402,0.11623744
1,0.003917512,0.014925102,0.01100759
1,0.008302658,0.0592008,0.050898142
1,0.006496234,0.08745083,0.0809546
1,2.0201089e-08,0.00015522826,0.00015520806
1,4.9904266e-08,5.4547272e-05,5.4497366e-05
0,0.13691597,0.15193729,0.015021324
1,0.04398202,0.14805272,0.1040707
1,1.6345066e-07,0.00312645,0.0031262867
1,2.3814114e-06,0.016354432,0.01635205
1,2.0798971e-08,2.6035477e-06,2.5827487e-06
1,4.0493214e-06,0.0064210724,0.006417023
1,1.3367298e-07,0.0048069297,0.004806796
1,3.726957e-08,2.630539e-07,2.2578432e-07
1,2.431564e-07,0.042059984,0.042059742
1,4.669148e-05,0.027709922,0.02766323
1,0.0007445199,0.043531638,0.042787116
1,0.0054797367,0.010801221,0.0053214845
1,0.1538391,0.18975669,0.035917595
1,0.0006321861,0.0034096674,0.0027774815
1,0.032006077,0.04544997,0.013443891
1,0.00065796386,0.0027732246,0.0021152608
1,0.38288552,0.3825479,-0.0003376305
1,0.00025859545,0.0013965874,0.0011379919
0,0.9938737,0.9914205,-0.002453208
1,8.250329e-13,7.584324e-09,7.583499e-09
1,2.3790446e-07,0.0043918546,0.0043916167
1,9.4309064e-07,0.000115519644,0.00011457656
0,0.99443156,0.99051136,-0.0039201975
1,3.8491027e-05,0.00021188283,0.0001733918
1,3.7778665e-09,3.2395797e-06,3.2358018e-06
1,0.00065829913,0.053786945,0.053128645
1,3.8853622e-07,0.044477448,0.04447706
1,3.536281e-05,0.0014863008,0.001450938
1,0.020203492,0.052539542,0.03233605
1,9.3053205e-07,7.803315e-05,7.710262e-05
1,7.675006e-05,0.002828878,0.0027521278
1,0.04436825,0.11321911,0.06885086
1,5.8021564e-05,0.19486669,0.19480866
1,0.0031427504,0.010158208,0.007015458
1,7.080387e-07,0.08497372,0.084973015
1,0.0021928975,0.009512606,0.0073197084
1,0.0003429919,0.016679969,0.016336977
1,0.0010912119,0.00410958,0.003018368
1,0.0063784076,0.08083174,0.07445333
1,0.0141862985,0.048642278,0.034455977
1,0.07215244,0.13725458,0.06510214
1,0.00011084229,0.0070375064,0.006926664
1,0.004512821,0.008044568,0.003531747
1,3.006859e-10,2.6695955e-07,2.6665887e-07
1,0.0015832989,0.005878835,0.0042955363
1,0.44094017,0.47286135,0.031921178
1,0.017445596,0.06623576,0.048790164
1,3.085754e-08,2.7603184e-05,2.7572327e-05
1,9.7539266e-09,1.2474064e-06,1.2376526e-06
1,0.00012237727,0.006071377,0.005949
1,4.1837717e-05,0.003889281,0.0038474433
1,1.7518725e-07,0.007750673,0.007750498
1,2.61561e-08,7.26201e-05,7.2593946e-05
1,3.4967625e-06,0.0404233,0.040419802
1,0.0005438987,0.0009269561,0.0003830574
1,0.004743965,0.014407426,0.009663461
0,0.99342865,0.9928388,-0.00058984756
1,1.7186365e-05,0.0012369229,0.0012197365
1,0.00047855725,0.0024284692,0.0019499119
1,1.1997302e-07,0.0019024953,0.0019023753
1,0.0015419623,0.0038897174,0.0023477552
1,0.0005695298,0.004337516,0.0037679863
1,0.00025029073,0.0023069736,0.002056683
1,0.1876336,0.21742326,0.029789656
1,2.319664e-06,0.08593351,0.08593119
1,1.015648e-06,0.0012079441,0.0012069285
1,0.0025874698,0.019215032,0.016627563
1,0.7742878,0.9240878,0.1498
1,8.308356e-08,0.0014738395,0.0014737564
1,4.6132413e-09,3.1878592e-06,3.183246e-06
1,0.29071507,0.3660648,0.07534972
1,4.8232873e-06,5.3095846e-05,4.827256e-05
1,0.37103957,0.47666433,0.105624765
1,0.00038696386,0.0011117533,0.00072478945
1,0.00985242,0.039785814,0.029933393
1,3.31263e-05,0.00013819178,0.00010506548
0,0.9893554,0.9859094,-0.003445983
1,8.260857e-08,9.310164e-05,9.301903e-05
1,0.03291111,0.11591889,0.08300778
1,2.0151904e-06,0.027433228,0.027431212
1,2.168138e-07,0.021141192,0.021140976
1,0.00016559436,0.009978902,0.009813307
1,0.0019391238,0.005846017,0.003906893
0,0.14485362,0.22581634,0.08096272
1,0.00034075446,0.001024646,0.0006838915
1,5.4497133e-07,0.0061615086,0.006160964
1,0.00023325483,0.0024696733,0.0022364184
1,1.1850663e-08,1.0262388e-05,1.0250537e-05
1,1.8403721e-06,0.00015324674,0.00015140638
1,1.7007955e-07,1.884992e-06,1.7149125e-06
1,6.0036764e-06,0.00042714883,0.00042114515
1,0.067984976,0.18357567,0.1155907
1,0.016722461,0.07832371,0.061601244
0,0.96670246,0.97039694,0.0036944747
1,0.20138471,0.34045234,0.13906763
1,0.0044470923,0.0072951815,0.0028480892
1,0.0037541515,0.0061438223,0.0023896708
1,0.0002666748,0.028899683,0.028633008
0,0.96961826,0.95955837,-0.010059893
1,0.0001058713,0.008241597,0.008135726
1,1.6908929e-05,0.058535613,0.058518704
1,0.3935209,0.45970377,0.06618288
1,5.369261e-07,0.00046911548,0.00046857854
1,0.0007199546,0.031701557,0.030981602
1,0.055808585,0.07078454,0.014975954
1,1.7509656e-05,0.32663098,0.32661346
1,1.4639866e-07,0.03672074,0.036720596
1,4.7783e-05,0.000118963835,7.118084e-05
1,0.0010966299,0.032050382,0.030953752
1,3.701906e-07,0.0006399753,0.0006396051
1,8.259405e-09,0.00012220493,0.00012219667
1,0.2663403,0.3145293,0.048189014
1,0.018302903,0.046254106,0.027951203
1,7.581248e-06,0.043297883,0.043290302
1,3.058881e-08,3.8110116e-05,3.8079528e-05
1,0.22980925,0.3246822,0.09487295
1,0.00080325373,0.04655073,0.045747474
1,8.270001e-07,0.0045339004,0.0045330734
1,1.3878835e-08,0.00014124664,0.00014123275
1,1.4520832e-08,1.5305591e-06,1.5160382e-06
1,1.6354413e-07,0.00010128057,0.00010111703
1,3.4330803e-06,5.1186784e-05,4.7753703e-05
1,0.0017965623,0.014428329,0.0126317665
1,5.808935e-06,0.0020983901,0.0020925812
1,2.2952673e-08,3.168778e-05,3.166483e-05
0,0.9807674,0.9759829,-0.0047845244
1,4.8114398e-05,0.10781175,0.10776363
0,0.9496083,0.95478684,0.005178511
0,0.91318643,0.90257084,-0.010615587
1,6.0931834e-05,0.004850879,0.004789947
1,7.3027354e-07,9.067835e-06,8.337562e-06
1,1.1617328e-07,0.010106117,0.010106001
1,0.067076765,0.081967756,0.014890991
1,0.0056955754,0.01281733,0.0071217543
1,1.11109685e-07,0.0016461402,0.0016460292
1,0.1356855,0.14338471,0.0076992065
1,0.0131900245,0.2819482,0.26875818
1,0.020614503,0.030565131,0.0099506285
1,1.8332434e-05,0.0017899588,0.0017716264
1,0.01327576,0.04362334,0.030347578
1,6.150318e-11,5.578918e-08,5.5727675e-08
1,0.00028357323,0.022212982,0.02192941
1,2.4238775e-08,3.0415479e-06,3.0173092e-06
1,0.0027038509,0.0054873344,0.0027834836
1,2.5228612e-05,0.049582828,0.0495576
1,0.009718529,0.061498992,0.051780462
1,2.6833771e-07,0.0015580077,0.0015577393
1,4.2163913e-07,0.110518806,0.11051838
1,8.765085e-07,0.0050935834,0.005092707
0,0.9886934,0.9841591,-0.004534304
1,0.0051776343,0.19708921,0.19191158
1,0.0013985218,0.07803573,0.07663721
1,1.082201e-07,0.00012732089,0.00012721267
1,0.0058516283,0.017948551,0.012096923
1,0.00036138514,0.028495561,0.028134177
1,0.01828084,0.027265985,0.008985145
1,0.0009486347,0.007201841,0.006253206
1,0.003113707,0.007517244,0.004403537
1,2.2401202e-05,0.012772152,0.012749751
1,0.00015705834,0.0014940655,0.0013370072
1,0.58656526,0.72603923,0.13947397
1,4.0353072e-08,4.122124e-05,4.1180887e-05
1,0.12569804,0.16375078,0.038052738
1,0.00012488631,0.0004517843,0.00032689798
1,0.005080233,0.21495344,0.2098732
1,0.089323185,0.10472655,0.015403368
1,5.308189e-08,8.75853e-05,8.7532215e-05
1,0.0001298466,0.0012509441,0.0011210975
0,0.9501199,0.9416621,-0.0084578395
1,1.6833849e-06,0.00019485416,0.00019317078
1,7.357443e-05,0.0043553226,0.004281748
1,0.012716198,0.079818055,0.06710186
1,0.010583595,0.023278642,0.012695047
1,0.0022824374,0.015313699,0.013031261
1,7.475216e-10,5.1542465e-06,5.153499e-06
1,6.53405e-10,8.0510665e-07,8.0445324e-07
1,0.0012060821,0.0098254075,0.008619325
1,3.0680432e-05,0.002496505,0.0024658246
1,0.0021482108,0.00347515,0.0013269393
1,6.7279136e-13,4.5545394e-09,4.5538666e-09
1,2.1814704e-07,2.2826282e-05,2.2608134e-05
1,0.008394705,0.027854374,0.019459669
1,0.036998663,0.12818089,0.09118223
1,4.9075406e-06,3.9461585e-05,3.4554047e-05
1,0.023460727,0.037494753,0.014034025
1,2.0017848e-07,0.009943886,0.0099436855
1,3.684075e-05,0.32952124,0.3294844
1,0.0021243428,0.14557055,0.1434462
1,2.0545702e-05,0.00043513483,0.00041458913
1,0.0030358217,0.034948155,0.031912334
1,1.092107e-06,0.00011548441,0.0001143923
1,2.4501288e-08,1.4730261e-05,1.470576e-05
1,7.2075204e-07,6.3974912e-06,5.6767394e-06
1,7.7075026e-07,7.380713e-05,7.303638e-05
1,0.0011154036,0.082028076,0.08091267
1,0.00016907763,0.017926041,0.017756963
1,6.827307e-07,0.09265045,0.092649765
1,5.263225e-09,5.62756e-05,5.6270335e-05
1,0.0009198176,0.0066881506,0.005768333
1,1.0719341e-07,0.0005350566,0.00053494936
1,6.7183214e-07,0.076375276,0.076374605
1,2.555329e-06,0.00016007714,0.0001575218
1,1.8442904e-08,1.5422684e-05,1.5404241e-05
1,0.21960376,0.21038531,-0.009218454
1,1.3724443e-05,0.0010261952,0.0010124708
1,6.7012076e-09,2.828526e-05,2.8278559e-05
1,5.125469e-07,5.0711682e-05,5.0199134e-05
1,0.011343927,0.014586969,0.0032430422
1,0.031394217,0.05461657,0.023222353
1,0.0024157101,0.17956664,0.17715092
1,1.8721183e-06,0.00014313817,0.00014126605
1,0.00019904741,0.0003695592,0.00017051178
1,7.6086485e-06,0.013144261,0.013136652
1,2.4621476e-08,0.00026086427,0.00026083965
1,0.30916077,0.23247783,-0.07668294
1,6.088063e-05,0.06610917,0.066048294
1,2.3403524e-07,2.5197785e-05,2.496375e-05
1,1.0753254e-07,0.000523737,0.0005236295
1,0.0012715621,0.1089412,0.10766964
1,1.593576e-08,0.00012923694,0.000129221
1,0.031180082,0.10600853,0.074828446
1,2.1613234e-06,1.750277e-05,1.5341448e-05
